timestamp,user_id,success,reason,context
2025-12-11 05:15:51.709630,USER-0005,True,Authentication successful,{}
2025-12-11 05:15:51.709640,USER-0016,True,Authentication successful,{}
2025-12-11 05:15:51.842111,USER-0043,True,Authentication successful,"{'device_id': 'DEV-0007', 'location': 'remote', 'ip_address': '135.145.75.255', 'timestamp': datetime.datetime(2025, 12, 17, 13, 6, 25)}"
2025-12-11 05:15:51.842122,USER-0040,True,Authentication successful,{}
2025-12-11 05:15:51.842142,USER-0027,True,Authentication successful,{}
2025-12-11 05:15:51.842152,USER-0036,True,Authentication successful,{}
2025-12-11 05:15:51.842183,USER-0032,True,Authentication successful,"{'device_id': 'DEV-0029', 'location': 'hybrid', 'ip_address': '80.156.1.177', 'timestamp': datetime.datetime(2025, 12, 17, 13, 34, 55)}"
2025-12-11 05:15:51.842189,USER-0050,True,Authentication successful,"{'device_id': 'DEV-0003', 'location': 'hybrid', 'ip_address': '137.132.41.125', 'timestamp': datetime.datetime(2025, 12, 17, 13, 47, 12)}"
2025-12-11 05:15:51.842195,USER-0011,True,Authentication successful,"{'device_id': 'DEV-0071', 'location': 'hybrid', 'ip_address': '24.143.2.237', 'timestamp': datetime.datetime(2025, 12, 17, 13, 48, 57)}"
2025-12-11 05:15:51.842201,USER-0024,True,Authentication successful,{}
2025-12-11 05:15:51.842213,USER-0010,True,Authentication successful,{}
2025-12-11 05:15:51.842222,USER-0041,True,Authentication successful,"{'device_id': 'DEV-0001', 'location': 'hybrid', 'ip_address': '198.114.4.235', 'timestamp': datetime.datetime(2025, 12, 17, 14, 28, 25)}"
2025-12-11 05:15:51.842228,USER-0015,True,Authentication successful,"{'device_id': 'DEV-0051', 'location': 'hybrid', 'ip_address': '115.131.62.148', 'timestamp': datetime.datetime(2025, 12, 17, 14, 41, 55)}"
2025-12-11 05:15:51.842234,USER-0001,True,Authentication successful,{}
2025-12-11 05:15:51.842257,USER-0015,True,Authentication successful,{}
2025-12-11 05:15:51.842269,USER-0047,True,Authentication successful,{}
2025-12-11 05:15:51.842279,USER-0044,True,Authentication successful,"{'device_id': 'DEV-0045', 'location': 'hybrid', 'ip_address': '147.103.40.251', 'timestamp': datetime.datetime(2025, 12, 17, 15, 12, 21)}"
2025-12-11 05:15:51.842290,USER-0009,True,Authentication successful,{}
2025-12-11 05:15:51.842298,USER-0041,True,Authentication successful,{}
2025-12-11 05:15:51.842306,USER-0003,True,Authentication successful,{}
2025-12-11 05:15:51.842322,USER-0026,True,Authentication successful,{}
2025-12-11 05:15:51.842336,USER-0041,True,Authentication successful,{}
2025-12-11 05:15:51.842346,USER-0035,True,Authentication successful,{}
2025-12-11 05:15:51.842355,USER-0028,True,Authentication successful,"{'device_id': 'DEV-0074', 'location': 'remote', 'ip_address': '23.234.31.189', 'timestamp': datetime.datetime(2025, 12, 17, 16, 15, 36)}"
2025-12-11 05:15:51.842365,USER-0047,True,Authentication successful,{}
2025-12-11 05:15:51.842375,USER-0018,True,Authentication successful,{}
2025-12-11 05:15:51.842387,USER-0047,True,Authentication successful,"{'device_id': 'DEV-0006', 'location': 'remote', 'ip_address': '81.23.14.254', 'timestamp': datetime.datetime(2025, 12, 17, 17, 5, 32)}"
2025-12-11 05:15:51.842395,USER-0030,True,Authentication successful,"{'device_id': 'DEV-0067', 'location': 'office', 'ip_address': '98.187.35.121', 'timestamp': datetime.datetime(2025, 12, 17, 17, 13, 2)}"
2025-12-11 05:15:51.842404,USER-0035,True,Authentication successful,{}
2025-12-11 05:15:51.842432,USER-0014,False,Invalid credentials,{}
2025-12-11 05:15:51.842436,USER-0030,True,Authentication successful,{}
2025-12-11 05:15:51.842445,USER-0035,True,Authentication successful,{}
2025-12-11 05:15:51.842455,USER-0047,True,Authentication successful,{}
2025-12-11 05:15:51.842474,USER-0012,True,Authentication successful,{}
2025-12-11 05:15:51.842488,USER-0034,True,Authentication successful,{}
2025-12-11 05:15:51.842498,USER-0020,True,Authentication successful,"{'device_id': 'DEV-0028', 'location': 'remote', 'ip_address': '121.179.12.253', 'timestamp': datetime.datetime(2025, 12, 17, 19, 54, 23)}"
2025-12-11 05:15:51.842504,USER-0018,True,Authentication successful,{}
2025-12-11 05:15:51.842517,USER-0016,True,Authentication successful,"{'device_id': 'DEV-0035', 'location': 'remote', 'ip_address': '71.180.63.242', 'timestamp': datetime.datetime(2025, 12, 17, 20, 2, 2)}"
2025-12-11 05:15:51.842524,USER-0029,True,Authentication successful,"{'device_id': 'DEV-0044', 'location': 'remote', 'ip_address': '106.223.163.192', 'timestamp': datetime.datetime(2025, 12, 17, 21, 25, 10)}"
2025-12-11 05:15:51.842529,USER-0010,True,Authentication successful,"{'device_id': 'DEV-0013', 'location': 'remote', 'ip_address': '55.72.96.71', 'timestamp': datetime.datetime(2025, 12, 17, 21, 59, 45)}"
2025-12-11 05:15:51.842532,USER-0017,False,Account locked due to failed attempts,{}
2025-12-11 05:15:51.842536,USER-0049,True,Authentication successful,"{'device_id': 'DEV-0072', 'location': 'remote', 'ip_address': '42.200.108.128', 'timestamp': datetime.datetime(2025, 12, 17, 23, 23, 54)}"
2025-12-11 05:15:51.965808,USER-0028,True,Authentication successful,{}
2025-12-11 05:15:51.965835,USER-0013,True,Authentication successful,"{'device_id': 'DEV-0021', 'location': 'remote', 'ip_address': '219.43.183.154', 'timestamp': datetime.datetime(2025, 12, 18, 0, 57, 12)}"
2025-12-11 05:15:51.965843,USER-0043,True,Authentication successful,"{'device_id': 'DEV-0008', 'location': 'remote', 'ip_address': '68.162.89.175', 'timestamp': datetime.datetime(2025, 12, 18, 2, 26, 45)}"
2025-12-11 05:15:51.965848,USER-0033,True,Authentication successful,"{'device_id': 'DEV-0010', 'location': 'remote', 'ip_address': '203.251.223.156', 'timestamp': datetime.datetime(2025, 12, 18, 5, 10, 41)}"
2025-12-11 05:15:51.965854,USER-0012,True,Authentication successful,{}
2025-12-11 05:15:51.965867,USER-0030,False,Invalid credentials,"{'device_id': 'DEV-0067', 'location': 'office', 'ip_address': '6.251.240.100', 'timestamp': datetime.datetime(2025, 12, 18, 8, 3, 43)}"
2025-12-11 05:15:51.965874,USER-0016,True,Authentication successful,"{'device_id': 'DEV-0035', 'location': 'remote', 'ip_address': '180.188.140.57', 'timestamp': datetime.datetime(2025, 12, 18, 8, 18, 48)}"
2025-12-11 05:15:51.965880,USER-0024,True,Authentication successful,"{'device_id': 'DEV-0063', 'location': 'office', 'ip_address': '65.9.11.244', 'timestamp': datetime.datetime(2025, 12, 18, 8, 22, 44)}"
2025-12-11 05:15:51.965886,USER-0050,True,Authentication successful,{}
2025-12-11 05:15:52.095066,USER-0020,True,Authentication successful,"{'device_id': 'DEV-0028', 'location': 'remote', 'ip_address': '173.65.189.137', 'timestamp': datetime.datetime(2025, 12, 18, 9, 28, 58)}"
2025-12-11 05:15:52.095083,USER-0008,True,Authentication successful,{}
2025-12-11 05:15:52.095105,USER-0011,True,Authentication successful,{}
2025-12-11 05:15:52.095125,USER-0027,True,Authentication successful,{}
2025-12-11 05:15:52.095139,USER-0008,True,Authentication successful,{}
2025-12-11 05:15:52.095152,USER-0038,True,Authentication successful,{}
2025-12-11 05:15:52.095170,USER-0020,True,Authentication successful,{}
2025-12-11 05:15:52.095203,USER-0008,False,Invalid credentials,{}
2025-12-11 05:15:52.095210,USER-0028,True,Authentication successful,{}
2025-12-11 05:15:52.095223,USER-0036,True,Authentication successful,"{'device_id': 'DEV-0032', 'location': 'remote', 'ip_address': '117.115.69.139', 'timestamp': datetime.datetime(2025, 12, 18, 10, 9)}"
2025-12-11 05:15:52.095233,USER-0027,True,Authentication successful,{}
2025-12-11 05:15:52.095246,USER-0041,True,Authentication successful,{}
2025-12-11 05:15:52.095266,USER-0049,True,Authentication successful,{}
2025-12-11 05:15:52.095280,USER-0047,True,Authentication successful,{}
2025-12-11 05:15:52.095294,USER-0024,True,Authentication successful,{}
2025-12-11 05:15:52.095308,USER-0016,True,Authentication successful,"{'device_id': 'DEV-0035', 'location': 'remote', 'ip_address': '50.208.243.123', 'timestamp': datetime.datetime(2025, 12, 18, 11, 3, 12)}"
2025-12-11 05:15:52.095320,USER-0010,True,Authentication successful,"{'device_id': 'DEV-0001', 'location': 'remote', 'ip_address': '34.121.187.156', 'timestamp': datetime.datetime(2025, 12, 18, 11, 5, 8)}"
2025-12-11 05:15:52.095329,USER-0028,True,Authentication successful,{}
2025-12-11 05:15:52.095341,USER-0027,True,Authentication successful,{}
2025-12-11 05:15:52.095353,USER-0038,True,Authentication successful,"{'device_id': 'DEV-0011', 'location': 'office', 'ip_address': '171.149.226.93', 'timestamp': datetime.datetime(2025, 12, 18, 11, 48, 55)}"
2025-12-11 05:15:52.095362,USER-0035,True,Authentication successful,{}
2025-12-11 05:15:52.095374,USER-0046,True,Authentication successful,"{'device_id': 'DEV-0050', 'location': 'office', 'ip_address': '50.246.219.241', 'timestamp': datetime.datetime(2025, 12, 18, 12, 21, 19)}"
2025-12-11 05:15:52.095382,USER-0016,True,Authentication successful,"{'device_id': 'DEV-0035', 'location': 'remote', 'ip_address': '93.147.40.151', 'timestamp': datetime.datetime(2025, 12, 18, 12, 27, 5)}"
2025-12-11 05:15:52.095391,USER-0006,True,Authentication successful,{}
2025-12-11 05:15:52.095418,USER-0020,True,Authentication successful,{}
2025-12-11 05:15:52.095434,USER-0016,True,Authentication successful,{}
2025-12-11 05:15:52.242394,USER-0016,True,Authentication successful,{}
2025-12-11 05:15:52.395573,USER-0008,True,Authentication successful,{}
2025-12-11 05:15:52.395590,USER-0036,True,Authentication successful,{}
2025-12-11 05:15:52.395607,USER-0035,True,Authentication successful,{}
2025-12-11 05:15:52.395619,USER-0035,True,Authentication successful,"{'device_id': 'DEV-0029', 'location': 'hybrid', 'ip_address': '191.127.180.206', 'timestamp': datetime.datetime(2025, 12, 18, 13, 53, 58)}"
2025-12-11 05:15:52.395624,USER-0017,False,Account locked due to failed attempts,{}
2025-12-11 05:15:52.395645,USER-0005,True,Authentication successful,"{'device_id': 'DEV-0030', 'location': 'remote', 'ip_address': '159.227.210.53', 'timestamp': datetime.datetime(2025, 12, 18, 14, 26, 59)}"
2025-12-11 05:15:52.395652,USER-0016,True,Authentication successful,{}
2025-12-11 05:15:52.395666,USER-0037,True,Authentication successful,{}
2025-12-11 05:15:52.395675,USER-0044,False,Invalid credentials,{}
2025-12-11 05:15:52.395679,USER-0021,True,Authentication successful,{}
2025-12-11 05:15:52.395690,USER-0048,True,Authentication successful,{}
2025-12-11 05:15:52.395700,USER-0023,True,Authentication successful,"{'device_id': 'DEV-0004', 'location': 'office', 'ip_address': '192.5.96.30', 'timestamp': datetime.datetime(2025, 12, 18, 15, 4, 9)}"
2025-12-11 05:15:52.395706,USER-0046,True,Authentication successful,"{'device_id': 'DEV-0050', 'location': 'office', 'ip_address': '1.38.233.247', 'timestamp': datetime.datetime(2025, 12, 18, 15, 5, 10)}"
2025-12-11 05:15:52.395721,USER-0038,True,Authentication successful,{}
2025-12-11 05:15:52.395732,USER-0047,True,Authentication successful,{}
2025-12-11 05:15:52.395742,USER-0016,True,Authentication successful,"{'device_id': 'DEV-0035', 'location': 'remote', 'ip_address': '120.13.183.207', 'timestamp': datetime.datetime(2025, 12, 18, 15, 53, 58)}"
2025-12-11 05:15:52.395748,USER-0012,True,Authentication successful,{}
2025-12-11 05:15:52.395758,USER-0048,True,Authentication successful,{}
2025-12-11 05:15:52.395767,USER-0019,True,Authentication successful,{}
2025-12-11 05:15:52.395782,USER-0001,True,Authentication successful,{}
2025-12-11 05:15:52.395792,USER-0009,True,Authentication successful,"{'device_id': 'DEV-0075', 'location': 'hybrid', 'ip_address': '206.59.238.227', 'timestamp': datetime.datetime(2025, 12, 18, 16, 38, 44)}"
2025-12-11 05:15:52.395804,USER-0036,True,Authentication successful,"{'device_id': 'DEV-0037', 'location': 'remote', 'ip_address': '186.170.236.6', 'timestamp': datetime.datetime(2025, 12, 18, 16, 45, 49)}"
2025-12-11 05:15:52.395809,USER-0011,True,Authentication successful,{}
2025-12-11 05:15:52.395818,USER-0037,True,Authentication successful,{}
2025-12-11 05:15:52.395826,USER-0023,True,Authentication successful,"{'device_id': 'DEV-0004', 'location': 'office', 'ip_address': '130.238.179.85', 'timestamp': datetime.datetime(2025, 12, 18, 17, 31, 50)}"
2025-12-11 05:15:52.395839,USER-0020,True,Authentication successful,{}
2025-12-11 05:15:52.395849,USER-0006,True,Authentication successful,{}
2025-12-11 05:15:52.395857,USER-0016,True,Authentication successful,"{'device_id': 'DEV-0035', 'location': 'remote', 'ip_address': '90.45.181.48', 'timestamp': datetime.datetime(2025, 12, 18, 18, 33, 9)}"
2025-12-11 05:15:52.395876,USER-0002,True,Authentication successful,{}
2025-12-11 05:15:52.395887,USER-0034,True,Authentication successful,{}
2025-12-11 05:15:52.395903,USER-0020,True,Authentication successful,{}
2025-12-11 05:15:52.395912,USER-0016,True,Authentication successful,{}
2025-12-11 05:15:52.395921,USER-0036,True,Authentication successful,"{'device_id': 'DEV-0014', 'location': 'remote', 'ip_address': '136.88.51.36', 'timestamp': datetime.datetime(2025, 12, 18, 20, 28, 53)}"
2025-12-11 05:15:52.395933,USER-0050,True,Authentication successful,"{'device_id': 'DEV-0003', 'location': 'hybrid', 'ip_address': '119.121.130.98', 'timestamp': datetime.datetime(2025, 12, 18, 21, 34, 46)}"
2025-12-11 05:15:52.395949,USER-0018,True,Authentication successful,{}
2025-12-11 05:15:52.395956,USER-0045,False,Invalid credentials,{}
2025-12-11 05:15:52.395960,USER-0004,True,Authentication successful,{}
2025-12-11 05:15:52.549842,USER-0014,True,Authentication successful,{}
2025-12-11 05:15:52.549864,USER-0007,True,Authentication successful,{}
2025-12-11 05:15:52.549884,USER-0046,True,Authentication successful,{}
2025-12-11 05:15:52.549897,USER-0035,True,Authentication successful,"{'device_id': 'DEV-0064', 'location': 'hybrid', 'ip_address': '173.0.251.238', 'timestamp': datetime.datetime(2025, 12, 19, 5, 15, 6)}"
2025-12-11 05:15:52.549905,USER-0036,True,Authentication successful,{}
2025-12-11 05:15:52.549915,USER-0005,True,Authentication successful,{}
2025-12-11 05:15:52.549924,USER-0027,True,Authentication successful,"{'device_id': 'DEV-0018', 'location': 'office', 'ip_address': '209.13.46.129', 'timestamp': datetime.datetime(2025, 12, 19, 8, 38, 2)}"
2025-12-11 05:15:52.549930,USER-0039,True,Authentication successful,{}
2025-12-11 05:15:52.723493,USER-0003,True,Authentication successful,{}
2025-12-11 05:15:52.723514,USER-0026,True,Authentication successful,{}
2025-12-11 05:15:52.723525,USER-0010,True,Authentication successful,"{'device_id': 'DEV-0001', 'location': 'remote', 'ip_address': '170.57.193.99', 'timestamp': datetime.datetime(2025, 12, 19, 9, 34, 51)}"
2025-12-11 05:15:52.723534,USER-0030,True,Authentication successful,{}
2025-12-11 05:15:52.723547,USER-0022,True,Authentication successful,{}
2025-12-11 05:15:52.723557,USER-0035,True,Authentication successful,{}
2025-12-11 05:15:52.723567,USER-0021,True,Authentication successful,{}
2025-12-11 05:15:52.723575,USER-0042,False,Invalid credentials,"{'device_id': 'DEV-0019', 'location': 'remote', 'ip_address': '13.177.31.246', 'timestamp': datetime.datetime(2025, 12, 19, 10, 42, 56)}"
2025-12-11 05:15:52.723581,USER-0037,True,Authentication successful,{}
2025-12-11 05:15:52.723590,USER-0014,True,Authentication successful,"{'device_id': 'DEV-0016', 'location': 'remote', 'ip_address': '183.102.197.35', 'timestamp': datetime.datetime(2025, 12, 19, 10, 59, 28)}"
2025-12-11 05:15:52.723596,USER-0040,True,Authentication successful,"{'device_id': 'DEV-0038', 'location': 'remote', 'ip_address': '125.85.229.230', 'timestamp': datetime.datetime(2025, 12, 19, 11, 1, 58)}"
2025-12-11 05:15:52.723602,USER-0016,True,Authentication successful,{}
2025-12-11 05:15:52.723613,USER-0025,True,Authentication successful,{}
2025-12-11 05:15:52.723622,USER-0039,True,Authentication successful,"{'device_id': 'DEV-0025', 'location': 'remote', 'ip_address': '222.110.27.249', 'timestamp': datetime.datetime(2025, 12, 19, 11, 15, 14)}"
2025-12-11 05:15:52.723628,USER-0047,True,Authentication successful,"{'device_id': 'DEV-0006', 'location': 'remote', 'ip_address': '129.199.6.145', 'timestamp': datetime.datetime(2025, 12, 19, 11, 15, 45)}"
2025-12-11 05:15:52.723634,USER-0012,True,Authentication successful,{}
2025-12-11 05:15:52.723644,USER-0007,False,Invalid credentials,"{'device_id': 'DEV-0033', 'location': 'remote', 'ip_address': '136.110.188.113', 'timestamp': datetime.datetime(2025, 12, 19, 11, 49, 55)}"
2025-12-11 05:15:52.723650,USER-0041,True,Authentication successful,"{'device_id': 'DEV-0067', 'location': 'hybrid', 'ip_address': '217.41.240.3', 'timestamp': datetime.datetime(2025, 12, 19, 11, 57, 35)}"
2025-12-11 05:15:52.723656,USER-0026,True,Authentication successful,{}
2025-12-11 05:15:52.723664,USER-0040,True,Authentication successful,{}
2025-12-11 05:15:52.723673,USER-0032,True,Authentication successful,"{'device_id': 'DEV-0005', 'location': 'hybrid', 'ip_address': '78.132.95.224', 'timestamp': datetime.datetime(2025, 12, 19, 12, 8, 16)}"
2025-12-11 05:15:52.723679,USER-0041,True,Authentication successful,"{'device_id': 'DEV-0056', 'location': 'hybrid', 'ip_address': '74.79.58.232', 'timestamp': datetime.datetime(2025, 12, 19, 12, 8, 38)}"
2025-12-11 05:15:52.723684,USER-0006,True,Authentication successful,{}
2025-12-11 05:15:52.723693,USER-0012,True,Authentication successful,{}
2025-12-11 05:15:52.723702,USER-0047,True,Authentication successful,{}
2025-12-11 05:15:52.723726,USER-0048,True,Authentication successful,{}
2025-12-11 05:15:52.723736,USER-0030,True,Authentication successful,{}
2025-12-11 05:15:52.723745,USER-0035,True,Authentication successful,{}
2025-12-11 05:15:52.723759,USER-0042,True,Authentication successful,{}
2025-12-11 05:15:52.723768,USER-0048,True,Authentication successful,{}
2025-12-11 05:15:52.723775,USER-0005,False,Invalid credentials,{}
2025-12-11 05:15:52.723779,USER-0045,True,Authentication successful,{}
2025-12-11 05:15:52.723789,USER-0034,True,Authentication successful,"{'device_id': 'DEV-0041', 'location': 'hybrid', 'ip_address': '87.35.93.128', 'timestamp': datetime.datetime(2025, 12, 19, 13, 51, 22)}"
2025-12-11 05:15:52.723795,USER-0004,True,Authentication successful,{}
2025-12-11 05:15:52.723805,USER-0050,True,Authentication successful,"{'device_id': 'DEV-0003', 'location': 'hybrid', 'ip_address': '162.28.158.200', 'timestamp': datetime.datetime(2025, 12, 19, 14, 18, 26)}"
2025-12-11 05:15:52.723813,USER-0039,True,Authentication successful,{}
2025-12-11 05:15:52.889628,USER-0011,False,Invalid credentials,"{'device_id': 'DEV-0071', 'location': 'hybrid', 'ip_address': '165.243.16.38', 'timestamp': datetime.datetime(2025, 12, 19, 14, 31, 51)}"
2025-12-11 05:15:52.889646,USER-0036,True,Authentication successful,{}
2025-12-11 05:15:52.889666,USER-0012,True,Authentication successful,"{'device_id': 'DEV-0002', 'location': 'office', 'ip_address': '126.38.171.122', 'timestamp': datetime.datetime(2025, 12, 19, 14, 58, 36)}"
2025-12-11 05:15:52.889674,USER-0020,True,Authentication successful,{}
2025-12-11 05:15:52.889687,USER-0033,True,Authentication successful,{}
2025-12-11 05:15:52.889697,USER-0020,True,Authentication successful,{}
2025-12-11 05:15:52.889707,USER-0003,True,Authentication successful,"{'device_id': 'DEV-0007', 'location': 'hybrid', 'ip_address': '144.31.202.57', 'timestamp': datetime.datetime(2025, 12, 19, 15, 7, 58)}"
2025-12-11 05:15:52.889713,USER-0024,True,Authentication successful,{}
2025-12-11 05:15:52.889722,USER-0013,True,Authentication successful,{}
2025-12-11 05:15:52.889747,USER-0024,True,Authentication successful,{}
2025-12-11 05:15:52.889772,USER-0002,True,Authentication successful,{}
2025-12-11 05:15:52.889784,USER-0015,True,Authentication successful,{}
2025-12-11 05:15:52.889798,USER-0046,True,Authentication successful,"{'device_id': 'DEV-0050', 'location': 'office', 'ip_address': '57.76.209.234', 'timestamp': datetime.datetime(2025, 12, 19, 16, 34, 57)}"
2025-12-11 05:15:52.889806,USER-0047,True,Authentication successful,"{'device_id': 'DEV-0006', 'location': 'remote', 'ip_address': '77.186.76.183', 'timestamp': datetime.datetime(2025, 12, 19, 16, 37, 54)}"
2025-12-11 05:15:52.889812,USER-0011,True,Authentication successful,"{'device_id': 'DEV-0071', 'location': 'hybrid', 'ip_address': '47.170.137.209', 'timestamp': datetime.datetime(2025, 12, 19, 16, 49, 47)}"
2025-12-11 05:15:52.889826,USER-0036,True,Authentication successful,{}
2025-12-11 05:15:52.889839,USER-0026,True,Authentication successful,{}
2025-12-11 05:15:52.889848,USER-0024,True,Authentication successful,"{'device_id': 'DEV-0063', 'location': 'office', 'ip_address': '120.245.38.76', 'timestamp': datetime.datetime(2025, 12, 19, 17, 31, 42)}"
2025-12-11 05:15:52.889854,USER-0029,True,Authentication successful,{}
2025-12-11 05:15:52.889862,USER-0017,False,Account locked due to failed attempts,{}
2025-12-11 05:15:52.889866,USER-0011,True,Authentication successful,{}
2025-12-11 05:15:52.889873,USER-0031,False,Invalid credentials,"{'device_id': 'DEV-0014', 'location': 'remote', 'ip_address': '135.11.40.1', 'timestamp': datetime.datetime(2025, 12, 19, 17, 50, 28)}"
2025-12-11 05:15:52.889878,USER-0010,True,Authentication successful,{}
2025-12-11 05:15:52.889887,USER-0013,True,Authentication successful,"{'device_id': 'DEV-0010', 'location': 'remote', 'ip_address': '189.159.35.7', 'timestamp': datetime.datetime(2025, 12, 19, 18, 27, 36)}"
2025-12-11 05:15:52.889892,USER-0029,True,Authentication successful,{}
2025-12-11 05:15:52.889901,USER-0005,True,Authentication successful,"{'device_id': 'DEV-0030', 'location': 'remote', 'ip_address': '36.24.179.3', 'timestamp': datetime.datetime(2025, 12, 19, 19, 0, 8)}"
2025-12-11 05:15:52.889907,USER-0004,True,Authentication successful,"{'device_id': 'DEV-0020', 'location': 'office', 'ip_address': '104.58.137.200', 'timestamp': datetime.datetime(2025, 12, 19, 19, 3, 39)}"
2025-12-11 05:15:52.889913,USER-0002,True,Authentication successful,{}
2025-12-11 05:15:52.889922,USER-0050,True,Authentication successful,{}
2025-12-11 05:15:53.053304,USER-0026,True,Authentication successful,{}
2025-12-11 05:15:53.053399,USER-0016,True,Authentication successful,"{'device_id': 'DEV-0035', 'location': 'remote', 'ip_address': '131.233.107.164', 'timestamp': datetime.datetime(2025, 12, 19, 20, 57, 4)}"
2025-12-11 05:15:53.053421,USER-0010,True,Authentication successful,"{'device_id': 'DEV-0001', 'location': 'remote', 'ip_address': '148.213.217.211', 'timestamp': datetime.datetime(2025, 12, 19, 21, 1, 37)}"
2025-12-11 05:15:53.053442,USER-0027,True,Authentication successful,{}
2025-12-11 05:15:53.053482,USER-0029,True,Authentication successful,{}
2025-12-11 05:15:53.053642,USER-0050,True,Authentication successful,{}
2025-12-11 05:15:53.350615,USER-0002,True,Authentication successful,{}
2025-12-11 05:15:53.350666,USER-0038,True,Authentication successful,{}
2025-12-11 05:15:53.350701,USER-0031,True,Authentication successful,{}
2025-12-11 05:15:53.350726,USER-0004,True,Authentication successful,"{'device_id': 'DEV-0010', 'location': 'office', 'ip_address': '94.18.191.109', 'timestamp': datetime.datetime(2025, 12, 20, 7, 42, 52)}"
2025-12-11 05:15:53.350744,USER-0029,True,Authentication successful,"{'device_id': 'DEV-0044', 'location': 'remote', 'ip_address': '58.86.186.97', 'timestamp': datetime.datetime(2025, 12, 20, 8, 2, 17)}"
2025-12-11 05:15:53.350760,USER-0016,True,Authentication successful,{}
2025-12-11 05:15:53.350787,USER-0039,True,Authentication successful,{}
2025-12-11 05:15:53.505058,USER-0003,True,Authentication successful,"{'device_id': 'DEV-0007', 'location': 'hybrid', 'ip_address': '153.47.169.234', 'timestamp': datetime.datetime(2025, 12, 20, 9, 11, 20)}"
2025-12-11 05:15:53.505075,USER-0006,True,Authentication successful,{}
2025-12-11 05:15:53.505107,USER-0006,True,Authentication successful,{}
2025-12-11 05:15:53.505124,USER-0002,True,Authentication successful,{}
2025-12-11 05:15:53.505163,USER-0036,True,Authentication successful,{}
2025-12-11 05:15:53.505180,USER-0012,True,Authentication successful,{}
2025-12-11 05:15:53.505201,USER-0036,True,Authentication successful,{}
2025-12-11 05:15:53.505227,USER-0005,True,Authentication successful,{}
2025-12-11 05:15:53.505244,USER-0028,True,Authentication successful,{}
2025-12-11 05:15:53.505258,USER-0004,True,Authentication successful,{}
2025-12-11 05:15:53.505274,USER-0010,True,Authentication successful,{}
2025-12-11 05:15:53.505320,USER-0039,True,Authentication successful,{}
2025-12-11 05:15:53.505338,USER-0005,True,Authentication successful,{}
2025-12-11 05:15:53.505353,USER-0004,True,Authentication successful,{}
2025-12-11 05:15:53.505380,USER-0034,True,Authentication successful,{}
2025-12-11 05:15:53.505398,USER-0007,True,Authentication successful,{}
2025-12-11 05:15:53.505411,USER-0036,True,Authentication successful,{}
2025-12-11 05:15:53.505427,USER-0012,True,Authentication successful,{}
2025-12-11 05:15:53.505443,USER-0037,True,Authentication successful,{}
2025-12-11 05:15:53.505470,USER-0050,True,Authentication successful,{}
2025-12-11 05:15:53.669924,USER-0003,True,Authentication successful,{}
2025-12-11 05:15:53.669961,USER-0014,True,Authentication successful,{}
2025-12-11 05:15:53.669989,USER-0006,True,Authentication successful,"{'device_id': 'DEV-0055', 'location': 'remote', 'ip_address': '99.149.205.29', 'timestamp': datetime.datetime(2025, 12, 20, 14, 0, 46)}"
2025-12-11 05:15:53.670041,USER-0036,False,Invalid credentials,{}
2025-12-11 05:15:53.670063,USER-0013,False,Invalid credentials,{}
2025-12-11 05:15:53.670080,USER-0005,True,Authentication successful,{}
2025-12-11 05:15:53.670112,USER-0040,True,Authentication successful,{}
2025-12-11 05:15:53.670136,USER-0004,True,Authentication successful,{}
2025-12-11 05:15:53.670180,USER-0014,True,Authentication successful,{}
2025-12-11 05:15:53.670205,USER-0023,True,Authentication successful,{}
2025-12-11 05:15:53.670235,USER-0006,True,Authentication successful,{}
2025-12-11 05:15:53.670256,USER-0004,True,Authentication successful,{}
2025-12-11 05:15:53.670275,USER-0029,True,Authentication successful,{}
2025-12-11 05:15:53.670299,USER-0036,True,Authentication successful,{}
2025-12-11 05:15:53.670323,USER-0035,True,Authentication successful,"{'device_id': 'DEV-0001', 'location': 'hybrid', 'ip_address': '135.8.199.191', 'timestamp': datetime.datetime(2025, 12, 20, 17, 39, 43)}"
2025-12-11 05:15:53.670337,USER-0005,True,Authentication successful,{}
2025-12-11 05:15:53.670358,USER-0035,True,Authentication successful,{}
2025-12-11 05:15:53.670379,USER-0041,True,Authentication successful,{}
2025-12-11 05:15:53.670400,USER-0004,True,Authentication successful,{}
2025-12-11 05:15:53.670421,USER-0009,True,Authentication successful,{}
2025-12-11 05:15:53.670440,USER-0006,True,Authentication successful,{}
2025-12-11 05:15:53.670459,USER-0037,True,Authentication successful,{}
2025-12-11 05:15:53.670477,USER-0035,True,Authentication successful,{}
2025-12-11 05:15:53.670497,USER-0004,True,Authentication successful,{}
2025-12-11 05:15:53.756543,USER-0017,False,Account locked due to failed attempts,{}
2025-12-11 05:15:53.756570,USER-0043,True,Authentication successful,{}
2025-12-11 05:15:53.756603,USER-0010,True,Authentication successful,{}
2025-12-11 05:15:53.756625,USER-0006,True,Authentication successful,{}
2025-12-11 05:15:53.756649,USER-0004,True,Authentication successful,"{'device_id': 'DEV-0070', 'location': 'office', 'ip_address': '131.57.20.2', 'timestamp': datetime.datetime(2025, 12, 21, 8, 48, 22)}"
